data_id,data_field,category_id,category_field,Participants,Value Type,Sexed,Debut,Item count,Item Type,Instances,Version,Stability,Strata,Array,level1,level2,level3,level4,level5,level6,level7,level8
4548,Health satisfaction,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4559,Family relationship satisfaction,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4570,Friendships satisfaction,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4581,Financial situation satisfaction,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
2050,Frequency of depressed mood in last 2 weeks,100060,Mental health,"501,616",Categorical (single),Both sexes,Jan 2012,"572,242",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
2060,Frequency of unenthusiasm / disinterest in last 2 weeks,100060,Mental health,"501,615",Categorical (single),Both sexes,Jan 2012,"572,241",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
2070,Frequency of tenseness / restlessness in last 2 weeks,100060,Mental health,"501,614",Categorical (single),Both sexes,Jan 2012,"572,240",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
2080,Frequency of tiredness / lethargy in last 2 weeks,100060,Mental health,"501,613",Categorical (single),Both sexes,Jan 2012,"572,239",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
2090,"Seen doctor (GP) for nerves, anxiety, tension or depression",100060,Mental health,"501,612",Categorical (single),Both sexes,Jan 2012,"572,238",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
2100,"Seen a psychiatrist for nerves, anxiety, tension or depression",100060,Mental health,"501,612",Categorical (single),Both sexes,Jan 2012,"572,238",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4598,Ever depressed for a whole week,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4609,Longest period of depression,100060,Mental health,"112,622","Integer, weeks",Both sexes,Jan 2012,"124,654",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4620,Number of depression episodes,100060,Mental health,"112,622","Integer, periods",Both sexes,Jan 2012,"124,654",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4631,Ever unenthusiastic/disinterested for a whole week,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
5375,Longest period of unenthusiasm / disinterest,100060,Mental health,"75,741","Integer, weeks",Both sexes,Jan 2012,"82,273",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
5386,Number of unenthusiastic/disinterested episodes,100060,Mental health,"75,738","Integer, periods",Both sexes,Jan 2012,"82,269",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4642,Ever manic/hyper for 2 days,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
4653,Ever highly irritable/argumentative for 2 days,100060,Mental health,"213,701",Categorical (single),Both sexes,Jan 2012,"243,342",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
6156,Manic/hyper symptoms,100060,Mental health,"43,449",Categorical (multiple),Both sexes,Jan 2012,"53,771",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
5663,Length of longest manic/irritable episode,100060,Mental health,"43,449",Categorical (single),Both sexes,Jan 2012,"45,743",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
5674,Severity of manic/irritable episodes,100060,Mental health,"43,449",Categorical (single),Both sexes,Jan 2012,"45,743",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
6145,"Illness, injury, bereavement, stress in last 2 years",100060,Mental health,"498,723",Categorical (multiple),Both sexes,Jan 2012,"648,839",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
10721,"Illness, injury, bereavement, stress in last 2 years (pilot)",100060,Mental health,"3,770",Categorical (multiple),Both sexes,Jan 2012,"4,342",Data,Defined (1),N/A,Complete,UK Biobank Assessment Centre,Touchscreen,Psychosocial factors,Mental health,0.0,0.0,0.0,0.0,0.0,0.0
100920,Type milk consumed,100107,Milk/eggs/cheese yesterday,"211,010",Categorical (single),Both sexes,Sep 2012,"458,594",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102800,Cheese consumers,100107,Milk/eggs/cheese yesterday,"211,010",Categorical (single),Both sexes,Sep 2012,"458,594",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102810,Low fat hard cheese intake,100107,Milk/eggs/cheese yesterday,"20,012",Categorical (single),Both sexes,Sep 2012,"23,377",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102820,Hard cheese intake,100107,Milk/eggs/cheese yesterday,"91,915",Categorical (single),Both sexes,Sep 2012,"130,105",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102830,Soft cheese intake,100107,Milk/eggs/cheese yesterday,"17,486",Categorical (single),Both sexes,Sep 2012,"20,070",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102840,Blue cheese intake,100107,Milk/eggs/cheese yesterday,"12,939",Categorical (single),Both sexes,Sep 2012,"14,753",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102850,Low fat cheese spread intake,100107,Milk/eggs/cheese yesterday,"7,428",Categorical (single),Both sexes,Sep 2012,"8,412",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102860,Cheese spread intake,100107,Milk/eggs/cheese yesterday,"7,750",Categorical (single),Both sexes,Sep 2012,"8,333",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102870,Cottage cheese intake,100107,Milk/eggs/cheese yesterday,"5,608",Categorical (single),Both sexes,Sep 2012,"6,627",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102880,Feta intake,100107,Milk/eggs/cheese yesterday,"5,485",Categorical (single),Both sexes,Sep 2012,"5,834",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102890,Mozzarella intake,100107,Milk/eggs/cheese yesterday,"7,148",Categorical (single),Both sexes,Sep 2012,"7,511",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102900,Goat's cheese intake,100107,Milk/eggs/cheese yesterday,"6,773",Categorical (single),Both sexes,Sep 2012,"7,677",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102910,Other cheese intake,100107,Milk/eggs/cheese yesterday,"8,428",Categorical (single),Both sexes,Sep 2012,"8,967",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102930,Egg consumers,100107,Milk/eggs/cheese yesterday,"211,010",Categorical (single),Both sexes,Sep 2012,"458,594",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102940,Whole egg intake,100107,Milk/eggs/cheese yesterday,"52,149",Categorical (single),Both sexes,Sep 2012,"64,946",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102950,Omelette intake,100107,Milk/eggs/cheese yesterday,"20,385",Categorical (single),Both sexes,Sep 2012,"22,376",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102960,Eggs in sandwiches intake,100107,Milk/eggs/cheese yesterday,"10,307",Categorical (single),Both sexes,Sep 2012,"10,919",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,Scotch egg intake,100107,Milk/eggs/cheese yesterday,989,Categorical (single),Both sexes,Sep 2012,"1,016",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102980,Other egg intake,100107,Milk/eggs/cheese yesterday,"6,463",Categorical (single),Both sexes,Sep 2012,"6,747",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Milk/eggs/cheese yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23079,When mood described,155,Mood,"125,498",Time,Both sexes,Jan 2020,"131,268",Data,Singular,Jan 2020,Complete,Online follow-up,Cognitive function online,Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23045,Very nervous mood over last week,155,Mood,"120,808",Categorical (single),Both sexes,Jan 2020,"122,665",Data,Singular,Jan 2020,Complete,Online follow-up,Cognitive function online,Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23046,Down in dumps over last week,155,Mood,"120,808",Categorical (single),Both sexes,Jan 2020,"122,665",Data,Singular,Jan 2020,Complete,Online follow-up,Cognitive function online,Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23047,Felt calm over last week,155,Mood,"120,808",Categorical (single),Both sexes,Jan 2020,"122,665",Data,Singular,Jan 2020,Complete,Online follow-up,Cognitive function online,Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23072,Downhearted and depressed over last week,155,Mood,"120,808",Categorical (single),Both sexes,Jan 2020,"122,665",Data,Singular,Jan 2020,Complete,Online follow-up,Cognitive function online,Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23076,Happy over last week,155,Mood,"120,808",Categorical (single),Both sexes,Jan 2020,"122,665",Data,Singular,Jan 2020,Complete,Online follow-up,Cognitive function online,Mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42028,Date of motor neurone disease report,49,Motor neurone disease outcomes,423,Date,Both sexes,Apr 2018,423,Data,Singular,Mar 2019,Ongoing,Health-related outcomes,Algorithmically-defined outcomes,Motor neurone disease outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42029,Source of motor neurone disease report,49,Motor neurone disease outcomes,423,Categorical (single),Both sexes,Apr 2018,423,Data,Singular,Mar 2019,Ongoing,Health-related outcomes,Algorithmically-defined outcomes,Motor neurone disease outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6149,Mouth/teeth dental problems,100046,Mouth,"498,717",Categorical (multiple),Both sexes,Jan 2012,"636,688",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Health and medical history,Mouth,0.0,0.0,0.0,0.0,0.0,0.0
10006,Mouth/teeth dental problems (pilot),100046,Mouth,"3,770",Categorical (multiple),Both sexes,Jan 2012,"4,337",Data,Defined (1),N/A,Complete,UK Biobank Assessment Centre,Touchscreen,Health and medical history,Mouth,0.0,0.0,0.0,0.0,0.0,0.0
131840,Date M00 first reported (pyogenic arthritis),2413,Musculoskeletal system and connective tissue disorders,687,Date,Both sexes,Jul 2019,687,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131841,Source of report of M00 (pyogenic arthritis),2413,Musculoskeletal system and connective tissue disorders,687,Categorical (single),Both sexes,Jul 2019,687,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131842,Date M01 first reported (direct infections of joint in infectious and parasitic diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,36,Date,Both sexes,Jul 2019,36,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131843,Source of report of M01 (direct infections of joint in infectious and parasitic diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,36,Categorical (single),Both sexes,Jul 2019,36,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131844,Date M02 first reported (reactive arthropathies),2413,Musculoskeletal system and connective tissue disorders,236,Date,Both sexes,Jul 2019,236,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131845,Source of report of M02 (reactive arthropathies),2413,Musculoskeletal system and connective tissue disorders,236,Categorical (single),Both sexes,Jul 2019,236,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131846,Date M03 first reported (postinfective and reactive arthropathies in diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,7,Date,Both sexes,Jul 2019,7,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131847,Source of report of M03 (postinfective and reactive arthropathies in diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,7,Categorical (single),Both sexes,Jul 2019,7,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131848,Date M05 first reported (seropositive rheumatoid arthritis),2413,Musculoskeletal system and connective tissue disorders,962,Date,Both sexes,Jul 2019,962,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131849,Source of report of M05 (seropositive rheumatoid arthritis),2413,Musculoskeletal system and connective tissue disorders,962,Categorical (single),Both sexes,Jul 2019,962,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131850,Date M06 first reported (other rheumatoid arthritis),2413,Musculoskeletal system and connective tissue disorders,"10,021",Date,Both sexes,Jul 2019,"10,021",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131851,Source of report of M06 (other rheumatoid arthritis),2413,Musculoskeletal system and connective tissue disorders,"10,021",Categorical (single),Both sexes,Jul 2019,"10,021",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131852,Date M07 first reported (psoriatic and enteropathic arthropathies),2413,Musculoskeletal system and connective tissue disorders,"1,040",Date,Both sexes,Jul 2019,"1,040",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131853,Source of report of M07 (psoriatic and enteropathic arthropathies),2413,Musculoskeletal system and connective tissue disorders,"1,040",Categorical (single),Both sexes,Jul 2019,"1,040",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131854,Date M08 first reported (juvenile arthritis),2413,Musculoskeletal system and connective tissue disorders,88,Date,Both sexes,Jul 2019,88,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131855,Source of report of M08 (juvenile arthritis),2413,Musculoskeletal system and connective tissue disorders,88,Categorical (single),Both sexes,Jul 2019,88,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131856,Date M09 first reported (juvenile arthritis in diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,pending,Date,Both sexes,Jul 2019,pending,Data,Singular,N/A,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131857,Source of report of M09 (juvenile arthritis in diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,pending,Categorical (single),Both sexes,Jul 2019,pending,Data,Singular,N/A,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131858,Date M10 first reported (gout),2413,Musculoskeletal system and connective tissue disorders,"17,015",Date,Both sexes,Jul 2019,"17,015",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131859,Source of report of M10 (gout),2413,Musculoskeletal system and connective tissue disorders,"17,015",Categorical (single),Both sexes,Jul 2019,"17,015",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131860,Date M11 first reported (other crystal arthropathies),2413,Musculoskeletal system and connective tissue disorders,841,Date,Both sexes,Jul 2019,841,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131861,Source of report of M11 (other crystal arthropathies),2413,Musculoskeletal system and connective tissue disorders,841,Categorical (single),Both sexes,Jul 2019,841,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131862,Date M12 first reported (other specific arthropathies),2413,Musculoskeletal system and connective tissue disorders,679,Date,Both sexes,Jul 2019,679,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131863,Source of report of M12 (other specific arthropathies),2413,Musculoskeletal system and connective tissue disorders,679,Categorical (single),Both sexes,Jul 2019,679,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131864,Date M13 first reported (other arthritis),2413,Musculoskeletal system and connective tissue disorders,"31,094",Date,Both sexes,Jul 2019,"31,094",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131865,Source of report of M13 (other arthritis),2413,Musculoskeletal system and connective tissue disorders,"31,094",Categorical (single),Both sexes,Jul 2019,"31,094",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131866,Date M14 first reported (arthropathies in other diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,209,Date,Both sexes,Jul 2019,209,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131867,Source of report of M14 (arthropathies in other diseases classified elsewhere),2413,Musculoskeletal system and connective tissue disorders,209,Categorical (single),Both sexes,Jul 2019,209,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131868,Date M15 first reported (polyarthrosis),2413,Musculoskeletal system and connective tissue disorders,"10,289",Date,Both sexes,Jul 2019,"10,289",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131869,Source of report of M15 (polyarthrosis),2413,Musculoskeletal system and connective tissue disorders,"10,289",Categorical (single),Both sexes,Jul 2019,"10,289",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131870,Date M16 first reported (coxarthrosis [arthrosis of hip]),2413,Musculoskeletal system and connective tissue disorders,"19,281",Date,Both sexes,Jul 2019,"19,281",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131871,Source of report of M16 (coxarthrosis [arthrosis of hip]),2413,Musculoskeletal system and connective tissue disorders,"19,281",Categorical (single),Both sexes,Jul 2019,"19,281",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131872,Date M17 first reported (gonarthrosis [arthrosis of knee]),2413,Musculoskeletal system and connective tissue disorders,"35,579",Date,Both sexes,Jul 2019,"35,579",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131873,Source of report of M17 (gonarthrosis [arthrosis of knee]),2413,Musculoskeletal system and connective tissue disorders,"35,579",Categorical (single),Both sexes,Jul 2019,"35,579",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131874,Date M18 first reported (arthrosis of first carpometacarpal joint),2413,Musculoskeletal system and connective tissue disorders,"2,053",Date,Both sexes,Jul 2019,"2,053",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131875,Source of report of M18 (arthrosis of first carpometacarpal joint),2413,Musculoskeletal system and connective tissue disorders,"2,053",Categorical (single),Both sexes,Jul 2019,"2,053",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131876,Date M19 first reported (other arthrosis),2413,Musculoskeletal system and connective tissue disorders,"73,655",Date,Both sexes,Jul 2019,"73,655",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131877,Source of report of M19 (other arthrosis),2413,Musculoskeletal system and connective tissue disorders,"73,655",Categorical (single),Both sexes,Jul 2019,"73,655",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131878,Date M20 first reported (acquired deformities of fingers and toes),2413,Musculoskeletal system and connective tissue disorders,"20,188",Date,Both sexes,Jul 2019,"20,188",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131879,Source of report of M20 (acquired deformities of fingers and toes),2413,Musculoskeletal system and connective tissue disorders,"20,188",Categorical (single),Both sexes,Jul 2019,"20,188",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131880,Date M21 first reported (other acquired deformities of limbs),2413,Musculoskeletal system and connective tissue disorders,"4,122",Date,Both sexes,Jul 2019,"4,122",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131881,Source of report of M21 (other acquired deformities of limbs),2413,Musculoskeletal system and connective tissue disorders,"4,122",Categorical (single),Both sexes,Jul 2019,"4,122",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131882,Date M22 first reported (disorders of patella),2413,Musculoskeletal system and connective tissue disorders,"3,174",Date,Both sexes,Jul 2019,"3,174",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131883,Source of report of M22 (disorders of patella),2413,Musculoskeletal system and connective tissue disorders,"3,174",Categorical (single),Both sexes,Jul 2019,"3,174",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Musculoskeletal system and connective tissue disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
